,Post Code,City,Region,Area,Population,Density
2712,7459,,Graubünden,10.6,127,11.981132075471699
2713,7460,,Graubünden,22.2,1091,49.14414414414414
2714,7462,Salouf,Graubünden,31.5,185,5.873015873015873
2715,7463,,Graubünden,1.942,145,74.66529351184346
2716,7464,,Graubünden,51.2,130,2.5390625
2717,7472,,Graubünden,7.1,238,33.521126760563384
2718,7473,,Graubünden,3.65,64,17.534246575342465
2719,7477,,Graubünden,43.7,415,9.496567505720822
2720,7482,Preda,Graubünden,143.6,394,2.7437325905292482
2721,7484,Bergün,Graubünden,2.121,64,30.174446016030174
2722,7492,Alvaneu,Graubünden,31.9,342,10.72100313479624
2723,7493,Schmitten Graubünden,Graubünden,11.4,212,18.596491228070175
2724,7494,Davos Wiesen,Graubünden,26.5,375,14.150943396226415
2725,7500,,Graubünden,28.3,4722,166.85512367491165
2726,7502,,Graubünden,22.7,605,26.651982378854626
2727,7503,Samedan,Graubünden,73.5,2905,39.523809523809526
2728,7504,,Graubünden,181.4,2100,11.57662624035281
2729,7505,,Graubünden,23.9,1412,59.07949790794979
2730,7512,Champfèr,Graubünden,2.929,435,148.5148514851485
2731,7513,Surlej,Graubünden,42.1,862,20.475059382422803
2732,7514,,Graubünden,47.5,606,12.757894736842106
2733,7515,,Graubünden,5.9,83,14.067796610169491
2734,7516,Maloja District,Graubünden,80.3,356,4.433374844333748
2735,7517,,Graubünden,10.2,8,0.7843137254901962
2736,7522,,Graubünden,63.2,698,11.044303797468354
2737,7523,Madulain,Graubünden,27.0,208,7.703703703703703
2738,7524,,Graubünden,55.1,1228,22.286751361161524
2739,7525,S-chanf,Graubünden,64.7,498,7.697063369397218
2740,7526,,Graubünden,73.3,207,2.8240109140518417
2741,7527,,Graubünden,31.7,105,3.3123028391167195
2742,7530,Zernez,Graubünden,172.2,1031,5.987224157955866
2743,7532,,Graubünden,41.4,148,3.5748792270531404
2744,7533,Fuldera,Graubünden,14.3,111,7.762237762237762
2745,7534,Lü Switzerland,Graubünden,12.9,47,3.643410852713178
2746,7535,Valchava,Graubünden,10.0,166,16.6
2747,7536,Santa Maria Val Müstair,Graubünden,100.2,316,3.153692614770459
2748,7537,Müstair,Graubünden,20.0,637,31.85
2749,7542,Susch,Graubünden,94.2,192,2.038216560509554
2750,7543,,Graubünden,46.2,202,4.372294372294372
2751,7545,Guarda Switzerland,Graubünden,31.8,186,5.849056603773585
2752,7546,,Graubünden,60.9,389,6.38752052545156
2753,7550,S-charl,Graubünden,144.2,2469,17.122052704576976
2754,7551,Ftan,Graubünden,43.1,470,10.904872389791183
2755,7552,,Graubünden,0.654,127,194.18960244648318
2756,7553,Tarasp,Graubünden,46.3,198,4.27645788336933
2757,7554,,Graubünden,122.9,762,6.200162733930024
2758,7556,,Graubünden,17.4,360,20.689655172413794
2759,7557,Vnà,Graubünden,41.1,61,1.4841849148418491
2760,7558,,Graubünden,23.7,181,7.637130801687764
2761,7559,,Graubünden,35.0,145,4.142857142857143
2762,7560,Martina Switzerland,Graubünden,30.3,79,2.607260726072607
2763,7562,,Graubünden,11.1,435,39.18918918918919
2764,7563,Samnaun,Graubünden,45.2,356,7.876106194690265
2765,7602,,Graubünden,11.6,94,8.10344827586207
2766,7603,Vicosoprano,Graubünden,43.7,329,7.528604118993134
2767,7604,Borgonovo,Graubünden,5.0,84,16.8
2768,7605,Stampa,Graubünden,8.1,182,22.469135802469136
2769,7606,Promontogno,Graubünden,28.6,206,7.2027972027972025
2770,7608,Castasegna,Graubünden,6.8,174,25.58823529411765
2771,7610,Soglio Switzerland,Graubünden,67.3,151,2.2436849925705795
2772,7710,Alp Grüm,Graubünden,39.4,3,0.07614213197969544
2773,7741,,Graubünden,25.7,615,23.929961089494164
2774,7742,,Graubünden,75.2,1488,19.78723404255319
2775,7743,,Graubünden,18.8,680,36.170212765957444
2776,7744,Campocologno,Graubünden,1.354,158,116.69128508124076
2777,7745,,Graubünden,25.9,957,36.94980694980695
2778,7746,Le Prese,Graubünden,21.2,382,18.0188679245283
2779,7747,,Graubünden,11.0,60,5.454545454545454
2780,7748,Campascio,Graubünden,19.1,241,12.617801047120418
2781,5406,Zürich (Kreis 10) / Rütihof,Canton of Zürich,1.073,2740,2553.5880708294503
2782,8000,Zürich,Canton of Zürich,,1601,
2783,8001,Zürich,Canton of Zürich,1.86,5552,2984.94623655914
2784,8002,Zürich,Canton of Zürich,2.847,9935,3489.6382156656127
2785,8003,Zürich,Canton of Zürich,1.443,20249,14032.571032571032
2786,8004,Zürich,Canton of Zürich,2.326,27168,11680.137575236457
2787,8005,Zürich,Canton of Zürich,2.205,15587,7068.934240362812
2788,8006,Zürich,Canton of Zürich,1.968,18456,9378.048780487805
2789,8008,Zürich,Canton of Zürich,4.722,17159,3633.841592545531
2790,8010,Zürich,Canton of Zürich,,,
2791,8011,Zürich,Canton of Zürich,,,
2792,8012,Zürich,Canton of Zürich,,,
2793,8015,Zürich,Canton of Zürich,,,
2794,8016,Zürich,Canton of Zürich,,,
2795,8020,Zürich,Canton of Zürich,,,
2796,8021,Zürich,Canton of Zürich,,,
2797,8022,Zürich,Canton of Zürich,,,
2798,8023,Zürich,Canton of Zürich,,,
2799,8024,Zürich,Canton of Zürich,,,
2800,8026,Aussersihl,Canton of Zürich,,,
2801,8027,Zürich,Canton of Zürich,,,
2802,8030,Zürich,Canton of Zürich,,,
2803,8031,Zürich,Canton of Zürich,,,
2804,8032,Zürich,Canton of Zürich,3.538,18085,5111.644997173545
2805,8033,Zürich,Canton of Zürich,,,
2806,8034,Zürich,Canton of Zürich,,,
2807,8036,Zürich,Canton of Zürich,,,
2808,8037,Zürich,Canton of Zürich,2.271,16181,7125.055041831793
2809,8038,Zürich,Canton of Zürich,4.643,17584,3787.206547490847
2810,8039,Zürich,Canton of Zürich,,,
2811,8040,Zürich,Canton of Zürich,,,
2812,8041,Zürich,Canton of Zürich,4.156,8856,2130.895091434071
2813,8042,Zürich,Canton of Zürich,,,
2814,8044,Gockhausen,Canton of Zürich,9.1,11405,1253.2967032967033
2815,8045,Zürich,Canton of Zürich,3.775,11138,2950.4635761589407
2816,8046,Zürich,Canton of Zürich,6.9,25612,3711.8840579710145
2817,8047,Zürich,Canton of Zürich,2.472,21204,8577.669902912621
2818,8048,Zürich,Canton of Zürich,6.3,31071,4931.904761904762
2819,8049,Zürich,Canton of Zürich,5.8,23887,4118.448275862069
2820,8050,Zürich,Canton of Zürich,3.921,30358,7742.412649834227
2821,8051,Zürich,Canton of Zürich,4.271,22550,5279.793959260127
2822,8052,Zürich,Canton of Zürich,4.006,20008,4994.508237643535
2823,8053,Zürich,Canton of Zürich,5.5,11231,2042.0
2824,8055,Zürich,Canton of Zürich,5.0,19645,3929.0
2825,8057,Zürich,Canton of Zürich,3.33,22040,6618.618618618619
2826,8058,Seebach (Zürich),Canton of Zürich,,,
2827,8059,Zürich,Canton of Zürich,,,
2828,8060,Seebach (Zürich),Canton of Zürich,,,
2829,8061,Zürich,Canton of Zürich,,,
2830,8063,Zürich,Canton of Zürich,,,
2831,8064,Zürich,Canton of Zürich,1.611,3589,2227.808814400993
2832,8065,Seebach (Zürich),Canton of Zürich,,,
2833,8066,Altstetten (Zürich),Canton of Zürich,,,
2834,8068,Zürich,Canton of Zürich,,,
2835,8070,Zürich,Canton of Zürich,,,
2836,8071,Zürich,Canton of Zürich,,,
2837,8074,Zürich,Canton of Zürich,,,
2838,8075,Zürich,Canton of Zürich,,,
2839,8080,Zürich,Canton of Zürich,,,
2840,8081,Zürich,Canton of Zürich,,,
2841,8085,Zürich,Canton of Zürich,,,
2842,8086,Zürich,Canton of Zürich,,,
2843,8087,Zürich,Canton of Zürich,,,
2844,8088,Zürich,Canton of Zürich,,,
2845,8090,Zürich,Canton of Zürich,,,
2846,8091,Zürich,Canton of Zürich,,,
2847,8092,Zürich,Canton of Zürich,,,
2848,8093,Zürich,Canton of Zürich,,,
2849,8096,Zürich,Canton of Zürich,,,
2850,8098,Zürich,Canton of Zürich,,,
2851,8099,Zürich,Canton of Zürich,,,
2852,8102,,Canton of Zürich,2.151,6810,3165.969316596932
2853,8103,,Canton of Zürich,2.971,4116,1385.392123864019
2854,8104,Weiningen,Canton of Zürich,4.791,2682,559.7996242955542
2855,8105,Regensdorf,Canton of Zürich,13.3,13902,1045.2631578947369
2856,8106,,Canton of Zürich,1.283,4837,3770.070148090413
2857,8107,,Canton of Zürich,5.8,6630,1143.103448275862
2858,8108,,Canton of Zürich,4.475,4271,954.4134078212292
2859,8109,,Canton of Zürich,0.56093,19,33.87231918421193
2860,8112,,Canton of Zürich,7.2,2944,408.88888888888886
2861,8113,,Canton of Zürich,3.964,1452,366.2966700302725
2862,8114,Dänikon,Canton of Zürich,2.88,1865,647.5694444444445
2863,8115,,Canton of Zürich,1.581,959,606.5781151170146
2864,8117,,Canton of Zürich,5.2,5173,994.8076923076923
2865,8118,Pfaffhausen,Canton of Zürich,1.309,2203,1682.9640947288008
2866,8121,Benglen,Canton of Zürich,0.749,2085,2783.7116154873165
2867,8122,Binz,Canton of Zürich,0.496,2208,4451.612903225807
2868,8123,Ebmatingen,Canton of Zürich,2.959,2806,948.2933423453869
2869,8124,,Canton of Zürich,9.9,2267,228.989898989899
2870,8125,,Canton of Zürich,4.26,5294,1242.7230046948357
2871,8126,,Canton of Zürich,5.5,5633,1024.1818181818182
2872,8127,Forch,Canton of Zürich,9.9,4265,430.8080808080808
2873,8130,Zumikon,Canton of Zürich,,,
2874,8132,Hinteregg,Canton of Zürich,10.2,6838,670.3921568627452
2875,8133,Esslingen Switzerland,Canton of Zürich,4.293,1953,454.9266247379455
2876,8134,,Canton of Zürich,7.8,19207,2462.4358974358975
2877,8135,,Canton of Zürich,15.8,8111,513.3544303797468
2878,8136,Gattikon,Canton of Zürich,1.779,2607,1465.4300168634065
2879,8142,Uitikon,Canton of Zürich,4.366,5106,1169.491525423729
2880,8143,Uetliberg,Canton of Zürich,12.0,3874,322.8333333333333
2881,8152,Glattbrugg,Canton of Zürich,5.8,21219,3658.4482758620693
2882,8153,Rümlang,Canton of Zürich,12.3,8161,663.4959349593496
2883,8154,Oberglatt,Canton of Zürich,8.3,7520,906.0240963855421
2884,8155,,Canton of Zürich,6.5,7301,1123.2307692307693
2885,8156,,Canton of Zürich,4.786,2211,461.9724195570414
2886,8157,Dielsdorf,Canton of Zürich,5.9,6151,1042.542372881356
2887,8158,,Canton of Zürich,2.372,466,196.45868465430019
2888,8162,,Canton of Zürich,9.4,3612,384.25531914893617
2889,8164,,Canton of Zürich,9.2,640,69.56521739130436
2890,8165,Schleinikon,Canton of Zürich,14.6,4101,280.8904109589041
2891,8166,,Canton of Zürich,6.9,3082,446.66666666666663
2892,8172,Niederglatt,Canton of Zürich,3.605,5171,1434.3966712898753
2893,8173,,Canton of Zürich,6.1,3302,541.3114754098361
2894,8174,Stadel bei Niederglatt,Canton of Zürich,6.4,1592,248.75
2895,8175,Windlach,Canton of Zürich,6.4,760,118.75
2896,8180,Bülach,Canton of Zürich,16.0,23627,1476.6875
2897,8181,,Canton of Zürich,4.805,3307,688.2414151925078
2898,8182,,Canton of Zürich,6.2,1985,320.1612903225806
2899,8183,Bülach,Canton of Zürich,,,
2900,8184,,Canton of Zürich,4.334,4205,970.2353484079373
2901,8185,,Canton of Zürich,8.1,4856,599.5061728395062
2902,8186,Bülach,Canton of Zürich,,,
2903,8187,,Canton of Zürich,9.6,2077,216.35416666666669
2904,8192,Glattfelden,Canton of Zürich,12.0,5259,438.25
2905,8193,,Canton of Zürich,9.5,5523,581.3684210526316
2906,8194,,Canton of Zürich,4.872,1093,224.3431855500821
2907,8195,,Canton of Zürich,4.106,588,143.20506575742814
2908,8196,Wiler,Canton of Zürich,9.0,1565,173.88888888888889
2909,8197,,Canton of Zürich,10.7,4674,436.8224299065421
2910,8212,Nohl,Canton of Zürich,8.0,11050,1381.25
2911,8245,Feuerthalen,Canton of Zürich,1.408,2600,1846.5909090909092
2912,8246,Langwiesen,Canton of Zürich,1.068,1171,1096.441947565543
2913,8247,,Canton of Zürich,2.403,1513,629.6296296296297
2914,8248,Uhwiesen,Canton of Zürich,5.7,1626,285.2631578947368
2915,8260,Stein,Canton of Zürich,6.1,3571,585.4098360655738
2916,8301,Wallisellen,Canton of Zürich,,,
2917,8302,,Canton of Zürich,19.2,20967,1092.03125
2918,8303,Bassersdorf,Canton of Zürich,9.0,12062,1340.2222222222222
2919,8304,,Canton of Zürich,6.5,17299,2661.3846153846152
2920,8305,,Canton of Zürich,4.25,7853,1847.764705882353
2921,8306,Wangen-Brüttisellen,Canton of Zürich,2.244,5440,2424.242424242424
2922,8307,Illnau-Effretikon,Canton of Zürich,14.7,12468,848.1632653061225
2923,8308,Illnau,Canton of Zürich,10.6,4696,443.0188679245283
2924,8309,,Canton of Zürich,10.0,5723,572.3
2925,8310,Grafstal,Canton of Zürich,1.601,1539,961.2742036227359
2926,8311,,Canton of Zürich,6.6,2161,327.42424242424244
2927,8312,Winterberg,Canton of Zürich,3.842,979,254.81520041644976
2928,8314,,Canton of Zürich,5.7,352,61.75438596491228
2929,8315,,Canton of Zürich,3.02,838,277.4834437086093
2930,8317,Tagelswangen,Canton of Zürich,3.517,2407,684.3901052032983
2931,8320,Fehraltorf,Canton of Zürich,9.4,6747,717.7659574468084
2932,8322,,Canton of Zürich,6.4,986,154.0625
2933,8325,Illnau-Effretikon,Canton of Zürich,,,
2934,8330,Pfäffikon,Canton of Zürich,16.7,11740,702.9940119760479
2935,8331,Auslikon,Canton of Zürich,2.908,639,219.73865199449796
2936,8332,,Canton of Zürich,7.9,3530,446.83544303797464
2937,8335,,Canton of Zürich,13.0,3756,288.9230769230769
2938,8340,Hinwil,Canton of Zürich,17.8,10633,597.3595505617977
2939,8342,Wernetshausen,Canton of Zürich,4.036,933,231.16947472745295
2940,8343,Hinwil,Canton of Zürich,,,
2941,8344,,Canton of Zürich,16.4,3846,234.51219512195124
2942,8345,Adetswil,Canton of Zürich,2.409,1114,462.4325446243255
2943,8352,,Canton of Zürich,9.9,3789,382.7272727272727
2944,8353,,Canton of Zürich,13.8,4478,324.4927536231884
2945,8354,Hofstetten Zürich,Canton of Zürich,10.5,533,50.76190476190476
2946,8400,Winterthur,Canton of Zürich,19.8,41237,2082.6767676767677
2947,8401,Winterthur,Canton of Zürich,,,
2948,8402,Winterthur,Canton of Zürich,,,
2949,8403,Winterthur,Canton of Zürich,,,
2950,8404,,Canton of Zürich,12.6,21162,1679.5238095238096
2951,8405,Winterthur,Canton of Zürich,11.1,18713,1685.855855855856
2952,8406,Winterthur,Canton of Zürich,6.4,13829,2160.78125
2953,8408,Winterthur,Canton of Zürich,13.1,16723,1276.5648854961833
2954,8409,Winterthur,Canton of Zürich,2.674,3400,1271.5033657442034
2955,8410,Winterthur,Canton of Zürich,,,
2956,8411,Winterthur,Canton of Zürich,,,
2957,8412,,Canton of Zürich,7.6,988,130.0
2958,8413,,Canton of Zürich,7.3,4773,653.8356164383562
2959,8414,,Canton of Zürich,10.3,1038,100.7766990291262
2960,8415,Gräslikon,Canton of Zürich,7.1,592,83.38028169014085
2961,8416,,Canton of Zürich,10.2,1474,144.50980392156865
2962,8418,,Canton of Zürich,8.7,743,85.40229885057472
2963,8421,,Canton of Zürich,2.896,829,286.25690607734805
2964,8422,,Canton of Zürich,4.983,4053,813.3654425045154
2965,8423,,Canton of Zürich,,,
2966,8424,Embrach,Canton of Zürich,12.7,10005,787.7952755905512
2967,8425,,Canton of Zürich,10.3,1092,106.01941747572815
2968,8426,,Canton of Zürich,5.2,2767,532.1153846153846
2969,8427,,Canton of Zürich,8.3,4825,581.3253012048192
2970,8428,Unter-Teufen,Canton of Zürich,4.506,477,105.85885486018641
2971,8442,,Canton of Zürich,5.9,3118,528.4745762711864
2972,8444,,Canton of Zürich,3.073,2257,734.4614383338757
2973,8447,,Canton of Zürich,3.115,1967,631.4606741573033
2974,8450,,Canton of Zürich,6.7,2230,332.8358208955224
2975,8451,,Canton of Zürich,4.638,1439,310.2630444156964
2976,8452,Adlikon bei Andelfingen,Canton of Zürich,6.6,707,107.12121212121212
2977,8453,Alten,Canton of Zürich,3.094,305,98.57789269553976
2978,8457,,Canton of Zürich,3.727,494,132.54628387442983
2979,8458,,Canton of Zürich,5.5,712,129.45454545454547
2980,8459,,Canton of Zürich,3.139,381,121.3762344695763
2981,8460,,Canton of Zürich,12.6,1870,148.4126984126984
2982,8461,,Canton of Zürich,2.58,388,150.3875968992248
2983,8462,,Canton of Zürich,9.0,1285,142.77777777777777
2984,8463,Benken Zürich,Canton of Zürich,5.6,847,151.25
2985,8464,Ellikon am Rhein,Canton of Zürich,1.504,80,53.191489361702125
2986,8465,Rudolfingen,Canton of Zürich,5.5,392,71.27272727272727
2987,8466,,Canton of Zürich,4.077,677,166.05347068923228
2988,8467,Truttikon,Canton of Zürich,4.42,465,105.20361990950227
2989,8468,Guntalingen,Canton of Zürich,7.3,643,88.08219178082192
2990,8471,,Canton of Zürich,7.9,1092,138.2278481012658
2991,8472,,Canton of Zürich,7.5,7692,1025.6
2992,8474,,Canton of Zürich,7.0,1730,247.14285714285714
2993,8475,,Canton of Zürich,13.1,1707,130.3053435114504
2994,8476,Unterstammheim,Canton of Zürich,7.3,1012,138.63013698630138
2995,8477,,Canton of Zürich,9.4,1169,124.36170212765957
2996,8478,,Canton of Zürich,6.5,977,150.30769230769232
2997,8479,,Canton of Zürich,7.7,729,94.67532467532467
2998,8482,Sennhof (Winterthur),Canton of Zürich,1.198,1750,1460.7679465776293
2999,8483,Kollbrunn,Canton of Zürich,4.161,3090,742.6099495313628
3000,8484,,Canton of Zürich,12.8,3408,266.25
3001,8486,Rikon / Rikon (Dorfkern),Canton of Zürich,4.887,1937,396.3576836505014
3002,8487,Zell Zürich,Canton of Zürich,5.4,1560,288.88888888888886
3003,8488,,Canton of Zürich,19.4,4716,243.09278350515467
3004,8489,Schalchen,Canton of Zürich,11.0,1022,92.9090909090909
3005,8492,,Canton of Zürich,11.3,2156,190.79646017699113
3006,8493,Saland,Canton of Zürich,5.1,1619,317.4509803921569
3007,8494,,Canton of Zürich,15.7,2996,190.828025477707
3008,8495,Schmidrüti,Canton of Zürich,4.369,193,44.17486839093614
3009,8496,Steg,Canton of Zürich,20.2,932,46.13861386138614
3010,8497,,Canton of Zürich,7.5,807,107.6
3011,8498,Gibswil,Canton of Zürich,6.5,1033,158.92307692307693
3012,8499,,Canton of Zürich,8.7,374,42.98850574712644
3013,8523,Hagenbuch,Canton of Zürich,8.2,1150,140.2439024390244
3014,8542,,Canton of Zürich,6.8,5082,747.3529411764706
3015,8543,Bertschikon bei Attikon,Canton of Zürich,9.7,1158,119.38144329896907
3016,8544,Attikon,Canton of Zürich,1.664,418,251.2019230769231
3017,8545,Rickenbach,Canton of Zürich,6.0,2773,462.1666666666667
3018,8546,Kefikon,Canton of Zürich,3.718,2013,541.4201183431953
3019,8548,,Canton of Zürich,5.0,1035,207.0
3020,8600,,Canton of Zürich,11.3,28411,2514.2477876106195
3021,8602,Wangen,Canton of Zürich,5.7,2657,466.140350877193
3022,8603,,Canton of Zürich,2.921,5130,1756.2478603218078
3023,8604,,Canton of Zürich,11.3,17491,1547.8761061946902
3024,8605,Gutenswil,Canton of Zürich,2.739,1921,701.3508579773641
3025,8606,Uster,Canton of Zürich,9.3,8341,896.8817204301074
3026,8607,Aathal,Canton of Zürich,4.1,1455,354.87804878048786
3027,8608,,Canton of Zürich,8.5,3872,455.52941176470586
3028,8609,Uster,Canton of Zürich,,,
3029,8610,,Canton of Zürich,15.9,30180,1898.1132075471698
3030,8612,Uster,Canton of Zürich,,,
3031,8613,,Canton of Zürich,,,
3032,8614,,Canton of Zürich,3.523,1694,480.8401930173148
3033,8615,Wermatswil,Canton of Zürich,5.5,1387,252.1818181818182
3034,8616,Riedikon,Canton of Zürich,2.539,792,311.9338322174084
3035,8617,,Canton of Zürich,7.4,4091,552.8378378378378
3036,8618,,Canton of Zürich,6.1,4947,810.9836065573771
3037,8620,Wetzikon,Canton of Zürich,13.4,17340,1294.0298507462687
3038,8621,Wetzikon,Canton of Zürich,,,
3039,8622,Wetzikon,Canton of Zürich,,,
3040,8623,Wetzikon,Canton of Zürich,3.322,8670,2609.8735701384708
3041,8624,Grüt,Canton of Zürich,2.194,2367,1078.8514129443938
3042,8625,Gossau Zürich,Canton of Zürich,7.8,5344,685.1282051282052
3043,8626,,Canton of Zürich,6.0,1302,217.0
3044,8627,,Canton of Zürich,8.8,3847,437.1590909090909
3045,8630,Rüti Zürich,Canton of Zürich,10.1,12703,1257.7227722772277
3046,8632,Tann Switzerland,Canton of Zürich,1.752,4030,2300.228310502283
3047,8633,Wolfhausen,Canton of Zürich,3.14,3628,1155.4140127388534
3048,8634,Hombrechtikon,Canton of Zürich,9.4,8485,902.6595744680851
3049,8635,,Canton of Zürich,8.5,3735,439.4117647058824
3050,8636,Wald Zürich,Canton of Zürich,26.6,8412,316.24060150375936
3051,8637,Laupen,Canton of Zürich,2.149,2038,948.3480688692415
3052,8639,Faltigberg,Canton of Zürich,,,
3053,8700,Küsnacht,Canton of Zürich,9.4,14039,1493.5106382978722
3054,8702,Zollikon,Canton of Zürich,5.2,8179,1572.8846153846152
3055,8703,Erlenbach Switzerland,Canton of Zürich,4.813,5686,1181.3837523374195
3056,8704,,Canton of Zürich,10.6,6741,635.9433962264151
3057,8706,Meilen,Canton of Zürich,16.9,14754,873.01775147929
3058,8707,,Canton of Zürich,4.425,6325,1429.3785310734463
3059,8708,Männedorf,Canton of Zürich,8.0,11437,1429.625
3060,8712,Stäfa,Canton of Zürich,13.7,11691,853.3576642335767
3061,8713,Uerikon,Canton of Zürich,7.0,3191,455.85714285714283
3062,8714,Feldbach Switzerland,Canton of Zürich,6.2,488,78.70967741935483
3063,8800,,Canton of Zürich,6.0,15785,2630.8333333333335
3064,8801,,Canton of Zürich,,,
3065,8802,Kilchberg Zürich,Canton of Zürich,4.511,9297,2060.9620926623807
3066,8803,,Canton of Zürich,4.632,6224,1343.6960276338516
3067,8804,Au Zurich,Canton of Zürich,4.564,5974,1308.9395267309378
3068,8805,Richterswil,Canton of Zürich,8.1,10957,1352.7160493827162
3069,8810,Horgen,Canton of Zürich,12.4,21045,1697.1774193548385
3070,8812,Horgen,Canton of Zürich,,,
3071,8813,Horgen,Canton of Zürich,,,
3072,8815,,Canton of Zürich,5.6,341,60.892857142857146
3073,8816,,Canton of Zürich,9.7,2187,225.4639175257732
3074,8820,Wädenswil,Canton of Zürich,20.5,16448,802.3414634146342
3075,8824,Schönenberg,Canton of Zürich,10.9,1894,173.76146788990826
3076,8825,,Canton of Zürich,7.3,877,120.13698630136986
3077,8833,Samstagern,Canton of Zürich,3.807,3037,797.7410034147623
3078,8901,,Canton of Zürich,,,
3079,8902,,Canton of Zürich,7.6,10380,1365.7894736842106
3080,8903,Birmensdorf Zürich,Canton of Zürich,11.4,7055,618.859649122807
3081,8904,Birmensdorf Zürich,Canton of Zürich,5.2,1672,321.53846153846155
3082,8906,Bonstetten Switzerland,Canton of Zürich,7.4,5624,760.0
3083,8907,,Canton of Zürich,3.759,5282,1405.1609470603885
3084,8908,,Canton of Zürich,6.5,3871,595.5384615384615
3085,8909,Zwillikon,Canton of Zürich,2.972,1339,450.53835800807536
3086,8910,Affoltern am Albis,Canton of Zürich,7.6,11249,1480.1315789473686
3087,8911,,Canton of Zürich,6.5,1149,176.76923076923077
3088,8912,,Canton of Zürich,7.5,5787,771.6
3089,8913,,Canton of Zürich,5.0,2858,571.6
3090,8914,,Canton of Zürich,7.9,1991,252.02531645569618
3091,8915,,Canton of Zürich,9.7,2903,299.27835051546396
3092,8925,Ebertswil,Canton of Zürich,3.81,961,252.23097112860893
3093,8926,,Canton of Zürich,7.9,1321,167.21518987341773
3094,8932,Mettmenstetten,Canton of Zürich,13.0,5635,433.46153846153845
3095,8933,,Canton of Zürich,4.721,644,136.4117771658547
3096,8934,,Canton of Zürich,6.5,2416,371.6923076923077
3097,8942,,Canton of Zürich,4.441,5289,1190.9479846881334
3098,8951,,Canton of Zürich,1.505,3160,2099.667774086379
3099,8952,,Canton of Zürich,6.9,20302,2942.31884057971
3100,8953,,Canton of Zürich,9.1,28167,3095.2747252747254
3101,8954,,Canton of Zürich,1.261,4306,3414.750198255353
3102,8955,,Canton of Zürich,2.769,2560,924.5214879017695
3103,8970,,Canton of Zürich,,,
3104,9510,Wil Zürich,Canton of Zürich,,,
3105,8200,,Canton of Schaffhausen,20.7,28592,1381.256038647343
3106,8201,Schaffhausen,Canton of Schaffhausen,,,
3107,8202,Schaffhausen,Canton of Schaffhausen,,,
3108,8203,,Canton of Schaffhausen,2.322,2952,1271.3178294573643
3109,8204,Schaffhausen,Canton of Schaffhausen,,,
3110,8205,Schaffhausen,Canton of Schaffhausen,,,
3111,8207,,Canton of Schaffhausen,8.8,5504,625.4545454545454
3112,8208,Schaffhausen,Canton of Schaffhausen,0.221,,
3113,8210,Schaffhausen,Canton of Schaffhausen,,,
3114,8213,,Canton of Schaffhausen,17.9,2498,139.55307262569835
3115,8214,,Canton of Schaffhausen,5.9,909,154.0677966101695
3116,8215,,Canton of Schaffhausen,15.5,2335,150.6451612903226
3117,8216,,Canton of Schaffhausen,6.1,429,70.32786885245902
3118,8217,,Canton of Schaffhausen,13.1,1391,106.18320610687023
3119,8218,,Canton of Schaffhausen,8.3,354,42.65060240963855
3120,8219,,Canton of Schaffhausen,4.207,633,150.46351319229856
3121,8222,,Canton of Schaffhausen,14.1,4897,347.3049645390071
3122,8223,,Canton of Schaffhausen,4.567,259,56.71118896430917
3123,8224,,Canton of Schaffhausen,6.8,1619,238.08823529411765
3124,8225,,Canton of Schaffhausen,9.4,901,95.85106382978724
3125,8226,,Canton of Schaffhausen,23.0,1749,76.04347826086956
3126,8228,,Canton of Schaffhausen,12.9,463,35.89147286821705
3127,8231,Hemmental,Canton of Schaffhausen,9.8,648,66.12244897959184
3128,8232,,Canton of Schaffhausen,17.9,873,48.770949720670394
3129,8233,Bargen Schaffhausen,Canton of Schaffhausen,8.5,322,37.88235294117647
3130,8234,Stetten Schaffhausen,Canton of Schaffhausen,4.746,1467,309.102402022756
3131,8235,Lohn Schaffhausen,Canton of Schaffhausen,4.865,759,156.01233299075025
3132,8236,Hofen Switzerland,Canton of Schaffhausen,6.1,553,90.65573770491804
3133,8239,,Canton of Schaffhausen,5.9,1052,178.3050847457627
3134,8240,,Canton of Schaffhausen,10.5,4775,454.76190476190476
3135,8241,,Canton of Schaffhausen,1.465,182,124.2320819112628
3136,8242,Bibern Schaffhausen,Canton of Schaffhausen,2.909,416,143.0044688896528
3137,8243,,Canton of Schaffhausen,3.187,182,57.10699717602761
3138,8261,,Canton of Schaffhausen,8.1,478,59.01234567901235
3139,8262,,Canton of Schaffhausen,13.6,1540,113.23529411764706
3140,8263,Buchthalen,Canton of Schaffhausen,3.937,310,78.74015748031496
3141,8454,,Canton of Schaffhausen,4.881,875,179.26654374103666
3142,8455,,Canton of Schaffhausen,6.5,814,125.23076923076923
3143,8252,Schlatt bei Diessenhofen,Thurgau,15.5,1867,120.45161290322581
3144,8253,,Thurgau,10.0,4110,411.0
3145,8254,Basadingen,Thurgau,8.7,1083,124.48275862068967
3146,8255,Schlattingen,Thurgau,7.0,759,108.42857142857143
3147,8259,Kaltenbach,Thurgau,11.8,1787,151.44067796610167
3148,8264,,Thurgau,13.3,1913,143.8345864661654
3149,8265,,Thurgau,4.139,659,159.2172022227591
3150,8266,,Thurgau,8.7,3997,459.42528735632186
3151,8267,,Thurgau,3.57,928,259.9439775910364
3152,8268,,Thurgau,3.411,772,226.32659044268541
3153,8269,,Thurgau,3.153,668,211.8617189977799
